-1.529430,-0.754723,-1.841194
-1.240439,-0.612116,-2.056522
-1.047342,-0.516828,-2.378784
-0.979535,-0.483368,-2.758917
-1.047342,-0.516828,-3.139050
-1.240439,-0.612116,-3.461312
-1.529430,-0.754723,-3.676640
-1.870318,-0.922939,-3.752253
-2.211205,-1.091156,-3.676640
-2.500196,-1.233763,-3.461312
-2.693293,-1.329051,-3.139050
-2.761100,-1.362511,-2.758917

-0.298492,-2.644690,-2.548849
-0.290265,-2.571795,-2.180054
-0.266835,-2.364207,-1.867405
-0.231771,-2.053531,-1.658500
-0.190410,-1.687063,-1.585142
-0.149048,-1.320595,-1.658500
-0.113984,-1.009918,-1.867405
-0.090555,-0.802331,-2.180054
-0.082327,-0.729436,-2.548849
-0.090555,-0.802331,-2.917644
-0.113984,-1.009918,-3.230293
-0.149048,-1.320595,-3.439198
-0.190410,-1.687063,-3.512556
-0.231771,-2.053531,-3.439198
-0.266835,-2.364207,-3.230293
-0.290265,-2.571795,-2.917644
-0.298492,-2.644690,-2.548849

1.685632,-1.678188,-2.317539
1.635084,-1.627863,-1.958949
1.491135,-1.484551,-1.654951
1.275701,-1.270068,-1.451826
1.021579,-1.017068,-1.380498
0.767457,-0.764068,-1.451826
0.552023,-0.549585,-1.654951
0.408075,-0.406272,-1.958949
0.357527,-0.355948,-2.317539
0.408075,-0.406272,-2.676129
0.552023,-0.549585,-2.980127
0.767457,-0.764068,-3.183252
1.021579,-1.017068,-3.254580
1.275701,-1.270068,-3.183252
1.491135,-1.484551,-2.980127
1.635084,-1.627863,-2.676129
1.685632,-1.678188,-2.317539

2.155713,0.252971,-2.067209
2.086887,0.244894,-1.718824
1.890887,0.221894,-1.423477
1.597553,0.187471,-1.226132
1.251542,0.146867,-1.156834
0.905531,0.106263,-1.226132
0.612197,0.071841,-1.423477
0.416197,0.048840,-1.718824
0.347372,0.040764,-2.067209
0.416197,0.048840,-2.415595
0.612197,0.071841,-2.710942
0.905531,0.106263,-2.908286
1.251542,0.146867,-2.977584
1.597553,0.187471,-2.908286
1.890887,0.221894,-2.710942
2.086887,0.244894,-2.415595
2.155713,0.252971,-2.067209

1.065074,1.721758,-1.814459
1.029686,1.664551,-1.476279
0.928908,1.501638,-1.189583
0.778084,1.257821,-0.998019
0.600175,0.970220,-0.930750
0.422266,0.682618,-0.998019
0.271441,0.438802,-1.189583
0.170664,0.275889,-1.476279
0.135275,0.218681,-1.814459
0.170664,0.275889,-2.152640
0.271441,0.438802,-2.439336
0.422266,0.682618,-2.630900
0.600175,0.970220,-2.698168
0.778084,1.257821,-2.630900
0.928908,1.501638,-2.439336
1.029686,1.664551,-2.152640
1.065074,1.721758,-1.814459

-0.828175,1.732028,-1.546530
-0.800130,1.673375,-1.219688
-0.720265,1.506345,-0.942604
-0.600737,1.256368,-0.757463
-0.459745,0.961501,-0.692450
-0.318753,0.666633,-0.757463
-0.199225,0.416656,-0.942604
-0.119360,0.249626,-1.219688
-0.091315,0.190974,-1.546530
-0.119360,0.249626,-1.873372
-0.199225,0.416656,-2.150456
-0.318753,0.666633,-2.335597
-0.459745,0.961501,-2.400610
-0.600737,1.256368,-2.335597
-0.720265,1.506345,-2.150456
-0.800130,1.673375,-1.873372
-0.828175,1.732028,-1.546530
